substation_transformer_id,sap_equipment_id,user_status,substation_id,substation_name,substation_hftd,substation_hfra,substation_region,substation_division,substation_county,bank_id,equipment_description,functional_location,functional_location_desc,planner_group,position,install_date,in_service_date,nominal_voltages_primary_kv,nominal_voltages_secondary_kv,primary_winding_connection,secondary_winding_connection,nameplate_cap_max_kva,base_kva,phase,manufacturer,vintage,manufacturer_model_number,ltc_present,main_workcenter,unit_substation,fuse_protected,pressure_relief_mfr,pressure_relief_model_number,extreme_pressure_relief_device_present,latitude,longitude,toa_dga_result_ts_id,toa_fq_result_ts_id,toa_pcb_result_ts_id,toa_moisture_result_ts_id,toa_furan_result_ts_id,manufacturer_description,manufacture_serial_number,system_status,nominal_voltages_tertiary_kv,tertiary_winding_connection,cooling_stage,temp_rise_deg_c,primary_rated_voltage,secondary_rated_voltage,year_of_manufacture,iron_losses,copper_losses,nameplate_cap_rating_1_kva,nameplate_cap_rating_2_kva,nameplate_cap_rating_3_kva,rated_tertiary_kva,equipment_type,manufactured,oil_directed_piping,insulating_fluid_type,impedance_pct,oil_total_gals,online_dga_monitor,rewound,pre_bt_mfr_value,winding_material,nlt_a_1_pri_rated_voltage_v,nlt_b_2_pri_rated_voltage_v,nlt_c_3_pri_rated_voltage_v,nlt_d_4_pri_rated_voltage_v,nlt_e_5_pri_rated_voltage_v,nlt_a_1_sec_rated_voltage_v,nlt_b_2_sec_rated_voltage_v,nlt_c_3_sec_rated_voltage_v,nlt_d_4_sec_rated_voltage_v,nlt_e_5_sec_rated_voltage_v
ETS.19.12835-41374119,41374119,[INSV],ETS.19.12835,"Pike City Sub, Table Mountain Hq",TIER 3,HFRA Addition,North Valley & Sierra,Sierra,Sierra,BK 1B,BK 1 B SINGLE PHASE TRANSFORMER,ETS.19.12835.TXFR,"PIKE CITY SUB, POWER TRANSFORMERS",DS1,,2005-08-03,,60.0,12.0,WYE,WYE,2000.0,2000.0,1,ABB,,1LUS,N,TABLEMTN,DCS,Y,QLTRL,208,Y,0.0,0.0,41374119-dga_result,41374119-fq_result,41374119-pcb_result,41374119-moisture_result,41374119-furan_result,Asea Brown Boveri,UC15945006,[INST],2.4,DELTA,OA,65.0,60.0,12.0,,,,2000.0,,,700.0,ETS.TXFR,2005-01-01,,,6.75,1530,,N,ABB,,36370.0,35510.0,34643.0,33780.0,32910.0,,,,,
ETS.19.12835-41374120,41374120,[INSV],ETS.19.12835,"Pike City Sub, Table Mountain Hq",TIER 3,HFRA Addition,North Valley & Sierra,Sierra,Sierra,BK 1C,BK 1 C SINGLE PHASE TRANSFORMER,ETS.19.12835.TXFR,"PIKE CITY SUB, POWER TRANSFORMERS",DS1,,2005-08-03,,60.0,12.0,WYE,WYE,2000.0,2000.0,1,ABB,,1LUS,N,TABLEMTN,DCS,Y,QLTRL,208,Y,0.0,0.0,41374120-dga_result,41374120-fq_result,41374120-pcb_result,41374120-moisture_result,41374120-furan_result,Asea Brown Boveri,UC15945008,[INST],2.4,DELTA,OA,65.0,60.0,12.0,,,,2000.0,,,700.0,ETS.TXFR,2005-01-01,,,6.84,1530,,N,ABB,,36370.0,35510.0,34643.0,33780.0,32910.0,,,,,
ETS.19.12835-41374121,41374121,"[IDLE, spar]",ETS.19.12835,"Pike City Sub, Table Mountain Hq",TIER 3,HFRA Addition,North Valley & Sierra,Sierra,Sierra,BK 1SP,BK 1 SP SINGLE PHASE TRANSFORMER - IDLE,ETS.19.12835.TXFR,"PIKE CITY SUB, POWER TRANSFORMERS",DS1,,2005-08-03,,60.0,12.0,WYE,WYE,2000.0,2000.0,1,ABB,,1LUS,N,TABLEMTN,DCS,Y,QLTRL,208,Y,0.0,0.0,41374121-dga_result,41374121-fq_result,41374121-pcb_result,41374121-moisture_result,41374121-furan_result,Asea Brown Boveri,UC15945005,[INST],2.4,DELTA,OA,65.0,60.0,12.0,,,,2000.0,,,700.0,ETS.TXFR,2005-01-01,,,6.75,1530,,N,ABB,,36370.0,35510.0,34643.0,33780.0,32910.0,,,,,
ETS.09.12425-42549364,42549364,[INSV],ETS.09.12425,"Grant Sub, Hayward Hq",TIER 1,,Bay Area,Mission,Alameda,BK 2,BK 2 3PH TRANSFORMER WITH LTC,ETS.09.12425.TXFR,"GRANT SUB, POWER TRANSFORMERS",DS1,,2007-06-28,,115.0,12.0,WYE,WYE,45000.0,27000.0,3,EFACEC,2007,E8010208B,Y,HAYWARD,DCS,N,QLTRL,,Y,0.0,0.0,42549364-dga_result,42549364-fq_result,42549364-pcb_result,42549364-moisture_result,42549364-furan_result,EFACEC,C0208B,[INST],7.2,DELTA,ONAN/ONAF1/ONAF2,65.0,115.0,12.0,2007,,,27000.0,36000.0,45000.0,,ETS.TXFR,2007-01-01,,,,4623,,N,EFC,C,120.0,117.0,115.0,112.0,110.0,,,,,
ETS.19.13946-42549662,42549662,[INSV],ETS.19.13946,"Narrows Sub, Table Mountain Hq",TIER 2,HFRA Addition,North Valley & Sierra,Sierra,Nevada,BK 2,BK 2 3 PHASE TRANSFORMER WITH LTC,ETS.19.13946.TXFR,"NARROWS SUB, POWER TRANSFORMERS",DS1,BK2,2007-05-29,,60.0,21.0,WYE,WYE,30000.0,18000.0,3,WAUKESHA,,U,Y,TABLEMTN,DCS,N,QLTRL,,Y,0.0,0.0,42549662-dga_result,42549662-fq_result,42549662-pcb_result,42549662-moisture_result,42549662-furan_result,WAUKESHA,A5974T,[INST],7.2,DELTA,OA/FA/FA,65.0,60.0,21.0,,,,18000.0,24000.0,30000.0,10.5,ETS.TXFR,2006-12-01,,,8.4,6020,,N,WAUK,,63000.0,61500.0,60000.0,58500.0,57000.0,,,,,
ETS.02.13121-42550092,42550092,[INSV],ETS.02.13121,"Trinity Sub, Cottonwood Hq",TIER 1,,,,Trinity,BK 1A,BK 1 A SINGLE PHASE TRANSFORMER,ETS.02.13121.TXFR,"TRINITY SUB, POWER TRANSFORMERS",TS1,0005,2007-03-06,,115.0,60.0,WYE,WYE,30000.0,18000.0,1,HYUNDAI,,U,N,COTTONWD,GM&C,N,QLTRL,900009,Y,0.0,0.0,42550092-dga_result,42550092-fq_result,42550092-pcb_result,42550092-moisture_result,42550092-furan_result,Hyundai,6102TFC008001,[INST],13.200000000000001,DELTA,ONAN/ONAF/ONAF,65.0,115.0,60.0,,,,18000.0,24000.0,30000.0,3.5,ETS.TXFR,2006-12-01,,,5.3100000000000005,2483,,N,HDY,,120000.0,117500.0,115000.0,112500.0,110000.0,,,,,
ETS.02.13121-42550093,42550093,[INSV],ETS.02.13121,"Trinity Sub, Cottonwood Hq",TIER 1,,,,Trinity,BK 1B,BK 1 B SINGLE PHASE TRANSFORMER,ETS.02.13121.TXFR,"TRINITY SUB, POWER TRANSFORMERS",TS1,0010,2007-03-06,,115.0,60.0,WYE,WYE,30000.0,18000.0,1,HYUNDAI,,U,N,COTTONWD,GM&C,N,QLTRL,900009,Y,0.0,0.0,42550093-dga_result,42550093-fq_result,42550093-pcb_result,42550093-moisture_result,42550093-furan_result,Hyundai,6102TFC008002,[INST],13.200000000000001,DELTA,ONAN/ONAF/ONAF,65.0,115.0,60.0,,,,18000.0,24000.0,30000.0,3.5,ETS.TXFR,2006-12-01,,,5.3100000000000005,2483,,N,HDY,,120000.0,117500.0,115000.0,112500.0,110000.0,,,,,
ETS.02.13121-42550094,42550094,[INSV],ETS.02.13121,"Trinity Sub, Cottonwood Hq",TIER 1,,,,Trinity,BK 1C,BK 1 C SINGLE PHASE TRANSFORMER,ETS.02.13121.TXFR,"TRINITY SUB, POWER TRANSFORMERS",TS1,0015,2007-03-06,,115.0,60.0,WYE,WYE,30000.0,18000.0,1,HYUNDAI,,U,N,COTTONWD,GM&C,N,QLTRL,900009,Y,0.0,0.0,42550094-dga_result,42550094-fq_result,42550094-pcb_result,42550094-moisture_result,42550094-furan_result,Hyundai,6102TFC008003,[INST],13.200000000000001,DELTA,ONAN/ONAF/ONAF,65.0,115.0,60.0,,,,18000.0,24000.0,30000.0,3.5,ETS.TXFR,2006-12-01,,,5.3100000000000005,2483,,N,HDY,,120000.0,117500.0,115000.0,112500.0,110000.0,,,,,
ETS.02.13121-42550095,42550095,[IDLE],ETS.02.13121,"Trinity Sub, Cottonwood Hq",TIER 1,,,,Trinity,BK 1 SP - IDLE SP,BK 1 SP SINGLE PHASE TRANSFORMER-IDLE SP,ETS.02.13121.TXFR,"TRINITY SUB, POWER TRANSFORMERS",TS1,0020,2007-03-06,,115.0,60.0,WYE,WYE,30000.0,18000.0,1,HYUNDAI,,U,N,COTTONWD,GM&C,N,QLTRL,900009,Y,0.0,0.0,42550095-dga_result,42550095-fq_result,42550095-pcb_result,42550095-moisture_result,42550095-furan_result,Hyundai,6102TFC008004,[INST],13.200000000000001,DELTA,ONAN/ONAF/ONAF,65.0,115.0,60.0,,,,18000.0,24000.0,30000.0,3.5,ETS.TXFR,2006-12-01,,,5.3100000000000005,2483,,N,HDY,,120000.0,117500.0,115000.0,112500.0,110000.0,,,,,
ETS.87.00023-42550254,42550254,[REMV],ETS.87.00023,,,,,,,BK 1,BK 1 3 PH TRANSFORMER WITH LTC-REMOVED,ETS.87.00023,OAKPORT REMOVED EQUIPMENT,,,2007-10-20,,230.0,115.0,WYE,WYE,200000.0,120000.0,3,KU,,,Y,,GM&C,N,QLTRL,20800705,Y,0.0,0.0,,,,,,KUHLMAN,301505002,[INST],13.200000000000001,DELTA,ONAN/ONAF/ONAF,65.0,230.0,115.0,,,,120000.0,160000.0,200000.0,40000.0,ETS.TXFR,2007-01-01,,,,9350,,N,VA,,,,,,,,,,,
ETS.12.12941-42553632,42553632,[INSV],ETS.12.12941,"San Fran H (martin) Sub, Martin Hq",TIER 1,,Bay Area,Peninsula,San Mateo,BK 1,BK 1 3 PHASE TRANSFORMER WITH LTC,ETS.12.12941.TXFR,"SAN FRAN H (MARTIN) SUB, POWER TRANSF",DS1,BK1,2007-12-01,,115.0,12.0,WYE,WYE,45000.0,27000.0,3,EFACEC,,,Y,MARTIN,DCS,N,QLTRL,XPR00000017277,Y,0.0,0.0,42553632-dga_result,42553632-fq_result,42553632-pcb_result,42553632-moisture_result,42553632-furan_result,EFACEC,C0208C,[INST],7.2,DELTA,ONAN/ONAF,65.0,115.0,12.0,,,,27000.0,36000.0,45000.0,7200.0,ETS.TXFR,2007-12-01,,M,19.3,5420,,Y,EFC,,120000.0,117500.0,115000.0,112500.0,110000.0,12000.0,12000.0,12000.0,12000.0,12000.0
ETS.07.12644-42553765,42553765,[INSV],ETS.07.12644,"Manchester Sub, Fresno Hq",TIER 1,,Central Valley,Fresno,Fresno,BK 1,BK 1 3 PHASE TRANSFORMER WITH LTC,ETS.07.12644.TXFR,"MANCHESTER SUB, POWER TRANSFORMERS",DS1,BK1,2007-11-11,,115.0,12.0,WYE,WYE,45000.0,27000.0,3,WAUKESHA,2007,UNK,Y,FRESNO,DCS,N,QLTRL,IED50900015677,Y,0.0,0.0,42553765-dga_result,42553765-fq_result,42553765-pcb_result,42553765-moisture_result,42553765-furan_result,WAUKESHA,A6211T,[INST],7.2,DELTA,ONAN/ONAF,65.0,115.0,12.0,2007,,,27000.0,36000.0,45000.0,,ETS.TXFR,2007-10-01,,,11.290000000000001,5980,,N,WAUK,,120000.0,117500.0,115000.0,112500.0,109000.0,12470.0,12470.0,12470.0,12470.0,12470.0
ETS.07.12644-42553767,42553767,[INSV],ETS.07.12644,"Manchester Sub, Fresno Hq",TIER 1,,Central Valley,Fresno,Fresno,BK 2,BK 2 3 PHASE TRANSFORMER WITH LTC,ETS.07.12644.TXFR,"MANCHESTER SUB, POWER TRANSFORMERS",DS1,BK2,2007-09-22,,115.0,12.0,WYE,WYE,45000.0,27000.0,3,EFACEC,2007,UNK,Y,FRESNO,DCS,N,QLTRL,IED50900025622,Y,0.0,0.0,42553767-dga_result,42553767-fq_result,42553767-pcb_result,42553767-moisture_result,42553767-furan_result,EFACEC,C0208F,[INST],7.2,DELTA,ONAN/ONAF,65.0,115.0,12.0,2007,,,27000.0,36000.0,45000.0,,ETS.TXFR,2007-01-01,,,18.7,5064,,N,EFC,,120000.0,117500.0,115000.0,112500.0,109000.0,12470.0,12470.0,12470.0,12470.0,12470.0
ETS.07.12644-42553773,42553773,[INSV],ETS.07.12644,"Manchester Sub, Fresno Hq",TIER 1,,Central Valley,Fresno,Fresno,BK 3,BK 3 3 PHASE TRANSFORMER WITH LTC,ETS.07.12644.TXFR,"MANCHESTER SUB, POWER TRANSFORMERS",DS1,BK3,2007-09-27,,115.0,12.0,WYE,WYE,45000.0,27000.0,3,ABB,2007,UNK,Y,FRESNO,DCS,N,QLTRL,IED50900015677,Y,0.0,0.0,42553773-dga_result,42553773-fq_result,42553773-pcb_result,42553773-moisture_result,42553773-furan_result,Asea Brown Boveri,SLL967203,[INST],7.2,DELTA,ONAN/ONAF,65.0,115.0,12.0,2007,,,27000.0,36000.0,45000.0,,ETS.TXFR,2007-06-01,,,11.67,7118,,N,ABB,,120000.0,117500.0,115000.0,112500.0,109000.0,12470.0,12470.0,12470.0,12470.0,12470.0
ETS.06.12455-42560401,42560401,[INSV],ETS.06.12455,"Harris Sub, Eureka Hq",TIER 1,,North Coast,Humboldt,Humboldt,BK 1,BK 1 3 PHASE TRANSFORMER WITH LTC,ETS.06.12455.TXFR,"HARRIS SUB, POWER TRANSFORMERS",DS1,0005,2007-06-14,,60.0,12.0,WYE,WYE,16000.0,12000.0,3,KU,2007,KU,Y,EUREKA,DCS,N,QLTRL,20860E,Y,0.0,0.0,42560401-dga_result,42560401-fq_result,42560401-pcb_result,42560401-moisture_result,42560401-furan_result,KUHLMAN,HL21591002,[INST],2.4,DELTA,OA/FA,65.0,60.0,12.0,2007,,,12000.0,16000.0,,5600.0,ETS.TXFR,2007-04-01,,,8.1,4217,,N,ABB,,63000.0,61500.0,60000.0,58500.0,57000.0,,,,,
ETS.13.12725-42560907,42560907,[INSV],ETS.13.12725,"Monte Rio Sub, Mcmaude Hq",TIER 3,HFRA Addition,North Coast,Sonoma,Sonoma,BK 2,BK 2 3 PHASE TRANSFORMER WITH LTC,ETS.13.12725.TXFR,"MONTE RIO SUB, POWER TRANSFORMERS",DS1,,2007-11-01,,60.0,12.0,WYE,WYE,16000.0,12000.0,3,ABB,2007,UNK,Y,MCMAUDE,DCS,Y,QLTRL,XPRD,Y,0.0,0.0,42560907-dga_result,42560907-fq_result,42560907-pcb_result,42560907-moisture_result,42560907-furan_result,Asea Brown Boveri,HL21591003,[INST],4.16,DELTA,ONAN/ONAF,65.0,60.0,12.0,2007,,,12000.0,16000.0,,3.8000000000000003,ETS.TXFR,2007-01-01,,M,8.0,4917,,N,ABB,,63000.0,61500.0,58500.0,57000.0,,,,,,
ETS.87.00023-42561221,42561221,[REMV],ETS.87.00023,,,,,,,BK 4-REMOVED,BK 4 3 PHASE TRANSFORMER WITH LTC-REMOVE,ETS.87.00023,OAKPORT REMOVED EQUIPMENT,DS1,,2008-02-27,,115.0,12.0,,,30000.0,18000.0,3,SMIT,2007,,Y,,GM&C,N,QLTRL,90001402,Y,0.0,0.0,,,,,,Smit,A60987,[INST],7.2,,ONAN/ONAF,65.0,115.0,12.0,2007,,,18000.0,24000.0,30000.0,10.5,ETS.TXFR,2007-04-01,,,8.03,5870,,N,WAUK,,120000.0,117500.0,115000.0,112500.0,110000.0,12470.0,12470.0,12470.0,12470.0,12470.0
ETS.14.12684-42561948,42561948,[INSV],ETS.14.12684,"Merced Sub, Merced Hq",TIER 1,,Central Valley,Yosemite,Merced,BK 1,BK 1 3 PHASE TRANSFORMER WITH LTC,ETS.14.12684.TXFR,"MERCED SUB, POWER TRANSFORMERS",DS1,BK1,2007-11-27,,115.0,21.0,WYE,WYE,45000.0,27000.0,3,WAUKESHA,2007,U,Y,MERCED,DCS,N,QLTRL,IED50900015677,Y,0.0,0.0,42561948-dga_result,42561948-fq_result,42561948-pcb_result,42561948-moisture_result,42561948-furan_result,WAUKESHA,A6119T,[INST],7.2,DELTA,OA/FA/FA,65.0,115.0,21.0,2007,,,27000.0,36000.0,45000.0,27000.0,ETS.TXFR,2007-07-01,,,8.11,,,N,WAUK,,120000.0,117500.0,115000.0,112500.0,110000.0,,,,,
ETS.09.12736-42563278,42563278,[INSV],ETS.09.12736,"Mt Eden Sub, Hayward Hq",TIER 1,,Bay Area,Mission,Alameda,BK 1,BK 1 3 PHASE TRANSFORMER WITH LTC,ETS.09.12736.TXFR,"MT EDEN SUB, POWER TRANSFORMERS",DS1,0001,2007-11-16,,115.0,12.0,WYE,WYE,45000.0,27000.0,3,ABB,2007,UZDRT600,Y,HAYWARD,DCS,N,QLTRL,,Y,0.0,0.0,42563278-dga_result,42563278-fq_result,42563278-pcb_result,42563278-moisture_result,42563278-furan_result,Asea Brown Boveri,A6209T,[INST],7.2,DELTA,ONAN/ONAF,65.0,115.0,12.0,2007,,,27000.0,36000.0,45000.0,27000.0,ETS.TXFR,2007-01-01,,,11.26,5980,,N,WAUK,,120.0,117.0,115.0,112.0,109.0,,,,,
ETS.09.12321-42563831,42563831,[INSV],ETS.09.12321,"Eastshore Sub, Hayward Hq",TIER 1,,Bay Area,Mission,Alameda,BK 1,BK 1 3 PHASE TRANSFORMER WITH LTC,ETS.09.12321.TXFR,"EASTSHORE SUB, POWER TRANSFORMERS",TS1,,2007-12-13,,230.0,115.0,WYE,WYE,420000.0,252000.0,3,ELIN,2007,TAQ255R17F9K99,Y,HAYWARD,GM&C,N,QLTRL,,Y,0.0,0.0,42563831-dga_result,42563831-fq_result,42563831-pcb_result,42563831-moisture_result,42563831-furan_result,ELIN,1727212,[INST],13.200000000000001,DELTA,ONAN/ONAF/ONAF,65.0,230.0,115.0,2007,,,252000.0,336000.0,420000.0,,ETS.TXFR,2007-01-01,,,5.54,20700,YES,N,ELN,,240000.0,235000.0,230000.0,225000.0,220000.0,,,,,
ETS.21.10176-42564067,42564067,[INSV],ETS.21.10176,"Vaca Dixon Sub, Vaca Dixon Hq",TIER 1,,North Coast,North Bay,Solano,BK 12A,BK 12 A SINGLE PHASE TRANSFORMER,ETS.21.10176.TXFR,"VACA DIXON SUB, POWER TRANSFORMERS",TS1,0012,2008-01-27,,500.0,230.0,WYE,WYE,374000.0,224000.0,1,ELIN,2007,TBQ225SF55U9K99,N,VACADXON,GM&C,N,QLTRL,XPRDOO00020797,Y,0.0,0.0,42564067-dga_result,42564067-fq_result,42564067-pcb_result,42564067-moisture_result,42564067-furan_result,ELIN,1727213,[INST],13.8,DELTA,OA/FA,65.0,500.0,230.0,2007,,,224000.0,299000.0,374000.0,83780.0,ETS.TXFR,2007-01-01,,,12.77,17280,,N,ELN,,537000.0,525000.0,512000.0,,,235000.0,230000.0,225000.0,,
ETS.21.10176-42564069,42564069,[INSV],ETS.21.10176,"Vaca Dixon Sub, Vaca Dixon Hq",TIER 1,,North Coast,North Bay,Solano,BK 12B,BK 12 B SINGLE PHASE TRANSFORMER,ETS.21.10176.TXFR,"VACA DIXON SUB, POWER TRANSFORMERS",TS1,0012,2008-01-27,,500.0,230.0,WYE,WYE,374000.0,224000.0,1,ELIN,2007,TBQ225SF55U9K99,N,VACADXON,GM&C,N,QLTRL,XPRDOO00020797,Y,0.0,0.0,42564069-dga_result,42564069-fq_result,42564069-pcb_result,42564069-moisture_result,42564069-furan_result,ELIN,1727214,[INST],13.8,DELTA,OA/FA,65.0,500.0,230.0,2007,,,224000.0,299000.0,374000.0,83780.0,ETS.TXFR,2007-01-01,,,12.77,17280,,N,ELN,,537000.0,525000.0,512000.0,,,235000.0,230000.0,225000.0,,
ETS.21.10176-42564070,42564070,[INSV],ETS.21.10176,"Vaca Dixon Sub, Vaca Dixon Hq",TIER 1,,North Coast,North Bay,Solano,BK 12C,BK 12 C SINGLE PHASE TRANSFORMER,ETS.21.10176.TXFR,"VACA DIXON SUB, POWER TRANSFORMERS",TS1,0012,2008-01-27,,500.0,230.0,WYE,WYE,374000.0,224000.0,1,ELIN,2007,TBQ225SF55U9K99,N,VACADXON,GM&C,N,QLTRL,XPRDOO00020797,Y,0.0,0.0,42564070-dga_result,42564070-fq_result,42564070-pcb_result,42564070-moisture_result,42564070-furan_result,ELIN,1727215,[INST],13.8,DELTA,OA/FA,65.0,500.0,230.0,2007,,,224000.0,299000.0,374000.0,83780.0,ETS.TXFR,2007-01-01,,,12.77,17280,,N,ELN,,537000.0,525000.0,512000.0,,,235000.0,230000.0,225000.0,,
ETS.21.13215-42566495,42566495,[INSV],ETS.21.13215,"Williams Sub, Vaca Dixon Hq",TIER 1,,North Valley & Sierra,Sacramento,Colusa,BK 1,BK 1 3 PHASE TRANSFORMER WITH LTC,ETS.21.13215.TXFR,"WILLIAMS SUB, POWER TRANSFORMERS",DS1,BK1,1997-03-11,,60.0,12.0,WYE,WYE,16000.0,12000.0,3,ABB,2007,U,Y,VACADXON,DCS,N,,,N,0.0,0.0,42566495-dga_result,42566495-fq_result,42566495-pcb_result,42566495-moisture_result,42566495-furan_result,Asea Brown Boveri,HL21591001,[INST],,DELTA,OA/FA,65.0,60.0,12.0,2007,,,12000.0,16000.0,,,ETS.TXFR,2007-01-01,,,7.8100000000000005,4217,,N,ABB,,63000.0,61500.0,60000.0,58500.0,57000.0,12470.0,,,,
ETS.15.12278-42566567,42566567,[INSV],ETS.15.12278,"Del Monte Sub, Moss Landing Hq",TIER 1,,South Bay & Central Coast,Central Coast,Monterey,BK 4,BK 4 3 PHASE TRANSFORMER WITH LTC,ETS.15.12278.TXFR,"DEL MONTE SUB, POWER TRANSFORMERS",TS1,BK4,2008-04-03,,115.0,60.0,WYE,WYE,200000.0,120000.0,3,VA TECH,2007,JST,Y,MOSSLNDG,GM&C,N,QLTRL,SLD00000008929,Y,0.0,0.0,42566567-dga_result,42566567-fq_result,42566567-pcb_result,42566567-moisture_result,42566567-furan_result,VA TECH,50314,[INST],13.200000000000001,DELTA,OA/FA,65.0,115.0,60.0,2007,,,120000.0,160000.0,200000.0,40000.0,ETS.TXFR,2007-01-01,,,4.95,10400,,N,VA,,120000.0,117500.0,115000.0,112500.0,110006.0,60000.0,60075.0,60000.0,60078.0,60000.0
ETS.21.13071-42566712,42566712,[INSV],ETS.21.13071,"Suisun Sub, Vaca Dixon Hq",TIER 1,,North Coast,North Bay,Solano,BK 1,BK 1 3 PHASE TRANSFORMER WITH LTC,ETS.21.13071.TXFR,"SUISUN SUB, POWER TRANSFORMERS",DS1,BK1,2008-04-05,,115.0,12.0,WYE,WYE,45000.0,27000.0,3,WAUKESHA ELECTRIC SYSTEM,2008,U,Y,VACADXON,DCS,N,QLTRL,90001402,Y,0.0,0.0,42566712-dga_result,42566712-fq_result,42566712-pcb_result,42566712-moisture_result,42566712-furan_result,WAUKESHA ELECTRIC SYSTEM,A6290T,[INST],7.2,DELTA,OA/FA,65.0,115.0,12.0,2008,,,27000.0,36000.0,45000.0,15800.0,ETS.TXFR,2008-02-01,,L,11.33,7087,,N,,,120000.0,117500.0,115000.0,112500.0,110000.0,,,,,
ETS.04.12277-42567816,42567816,[INSV],ETS.04.12277,"Del Mar Sub, Del Mar Hq",TIER 1,,North Valley & Sierra,Sierra,Placer,BK 3,BK 3 3 PHASE TRANSFORMER WITH LTC,ETS.04.12277.TXFR,"DEL MAR SUB, POWER TRANSFORMERS",DS1,0015,2008-06-27,,60.0,21.0,WYE,WYE,45000.0,27000.0,3,WAUKESHA,2007,,Y,DELMAR,DCS,N,QLTRL,392031,Y,0.0,0.0,42567816-dga_result,42567816-fq_result,42567816-pcb_result,42567816-moisture_result,42567816-furan_result,WAUKESHA,A6243T,[INST],7.2,DELTA,OA/FA/FA,65.0,60.0,21.0,2007,,,27000.0,36000.0,45000.0,,ETS.TXFR,2007-12-01,,,8.3,8215,,N,,,61000.0,60000.0,58000.0,57000.0,56000.0,,,,,
ETS.07.12148-42567958,42567958,[INSV],ETS.07.12148,"Camden Sub, Fresno Hq",TIER 1,,Central Valley,Fresno,Fresno,BK 1,BK 1 3 PHASE TRANSFORMER WITH LTC,ETS.07.12148.TXFR,"CAMDEN SUB, POWER TRANSFORMERS",DS1,BK1,2008-05-01,,70.0,12.0,WYE,WYE,30000.0,18000.0,3,ABB,2008,ILUS,Y,FRESNO,DCS,N,QLTRL,90001402,Y,0.0,0.0,42567958-dga_result,42567958-fq_result,42567958-pcb_result,42567958-moisture_result,42567958-furan_result,Asea Brown Boveri,HL24737001,[INST],7.2,DELTA,ONAN/ONAF,65.0,70.0,12.0,2008,,,18000.0,24000.0,30000.0,10500.0,ETS.TXFR,2008-02-01,,,8.01,6577,,N,,,,,,,,,,,,
ETS.16.12067-42568092,42568092,[INSV],ETS.16.12067,"Bay Meadows Sub, San Carlos Hq",TIER 1,,Bay Area,Peninsula,San Mateo,BK 3,BK 3 3 PHASE TRANSFORMER WITH LTC,ETS.16.12067.TXFR,"BAY MEADOWS SUB, POWER TRANSFORMERS",DS1,BK03,2008-04-25,,115.0,12.0,WYE,WYE,45000.0,27000.0,3,ABB,2007,U,Y,SNCARLOS,DCS,N,QLTRL,XPR00000017277,Y,0.0,0.0,42568092-dga_result,42568092-fq_result,42568092-pcb_result,42568092-moisture_result,42568092-furan_result,Asea Brown Boveri,C0208A,[INST],7.2,DELTA,ONAN/ONAF1/ONAF2,65.0,115.0,12.0,2007,,,27000.0,36000.0,45000.0,,ETS.TXFR,2007-01-01,,,18.8,5164,,N,,,120000.0,117500.0,115000.0,112500.0,110000.0,12470.0,12470.0,12470.0,12470.0,12470.0
ETS.03.13066-42568508,42568508,[INSV],ETS.03.13066,"Stone Sub, Cupertino Hq",TIER 1,,South Bay & Central Coast,San Jose,Santa Clara,BK 2,BK 2 3 PHASE TRANSFORMER WITH LTC,ETS.03.13066.TXFR,"STONE SUB, POWER TRANSFORMERS",DS1,BK2,2008-05-04,,115.0,12.0,WYE,WYE,45000.0,27000.0,3,WAUKESHA,2007,UZDRT,Y,CUPRTINO,GM&C,N,QLTRL,XPRD0000016609,Y,0.0,0.0,42568508-dga_result,42568508-fq_result,42568508-pcb_result,42568508-moisture_result,42568508-furan_result,WAUKESHA,A6212T,[INST],7.2,DELTA,ONAN/ONAF,65.0,115.0,12.0,2007,,,27000.0,36000.0,45000.0,15750.0,ETS.TXFR,2007-10-01,,M,11.32,5980,NO,N,,,120.0,117.0,115.0,112.0,109.0,,,,,
ETS.07.16161-42568878,42568878,[INSV],ETS.07.16161,"Pinedale Sub, Fresno Hq",TIER 1,,Central Valley,Fresno,Fresno,BK 1,BK 1 3 PHASE TRANSFORMER WITH LTC,ETS.07.16161.TXFR,"PINEDALE SUB, POWER TRANSFORMERS",DS1,BK1,2008-02-08,,115.0,21.0,WYE,WYE,45000.0,27000.0,3,KU,2007,DS,Y,FRESNO,DCS,Y,QLTRL,IED50900015677,Y,0.0,0.0,42568878-dga_result,42568878-fq_result,42568878-pcb_result,42568878-moisture_result,42568878-furan_result,KUHLMAN,A6210T,[INST],7.2,DELTA,ONAN/ONAF,65.0,115.0,21.0,2007,,,27000.0,36000.0,45000.0,15.75,ETS.TXFR,2007-10-01,,,8.15,6430,,N,,,120000.0,117500.0,115000.0,112500.0,110000.0,21600.0,21600.0,21600.0,21600.0,21600.0
